Time (s),PPG_Red,PPG_IR,ECG_Raw,Resample Time (s),PPG_Red_Clean,PPG_IR_Clean,ECG_Clean,Suhu Obj,Suhu Amb
0.0,81854,104620,971,0.0,-139.1112895401735,-548.7927092254131,-131.83630679829548,29.08,25.58
0.0025,82039,104616,1589,0.00800073343112415,-487.71611919835345,-1331.3499621345732,-214.84728750046438,29.08,25.58
0.005,82027,104605,1332,0.0160014668622483,-775.5509435560963,-1973.0410898544974,-275.02829114612575,29.08,25.58
0.0075,81941,104609,838,0.02400220029337245,-1002.615762613402,-2473.8660923851867,-312.37931773527964,29.08,25.58
0.01,81948,104618,764,0.0320029337244966,-1168.9105763702703,-2833.82496972664,-326.90036726792596,29.08,25.58
0.0125,81968,104612,130,0.040003667155620745,-1274.4353848267049,-3052.917721878866,-318.5914397440656,29.08,25.58
0.015,81918,104618,427,0.0480044005867449,-1238.1138045814373,-2934.087130213694,-206.62386295275013,29.08,25.58
0.0175,81839,104610,1103,0.05600513401786905,-1181.3641219187116,-2768.60430492464,-138.35164837380387,29.08,25.58
0.02,81762,104616,987,0.0640058674489932,-1131.4314607297504,-2625.2427380634554,-97.6871641631692,29.08,25.58
0.0225,81798,104616,1458,0.07200660088011734,-1092.6173964888203,-2522.661334066299,-66.26003857256642,29.08,25.58
0.025,82008,104632,1357,0.08000733431124149,-1058.2703852717636,-2453.220461588561,-49.70634327146925,29.08,25.58
0.0275,81935,104619,991,0.08800806774236565,-1021.750178953916,-2402.468726220935,-44.55456482551385,29.08,25.58
0.03,81944,104612,448,0.0960088011734898,-981.4666159034232,-2358.6200578327303,-38.36342479024145,29.08,25.58
0.0325,81843,104609,134,0.10400953460461394,-939.7341634694433,-2315.0766944599386,-25.601214469334607,29.08,25.58
0.035,81904,104612,753,0.1120102680357381,-899.6773724443547,-2269.4850102233518,-10.87219230650049,29.08,25.58
0.0375,81911,104619,1202,0.12001100146686225,-864.0913380797205,-2221.87780035997,5.589438640418864,29.08,25.58
0.04,81886,104612,1365,0.1280117348979864,-835.4908813434934,-2173.101165070565,38.42828037688889,29.08,25.58
0.0425,81997,104619,1616,0.13601246832911054,-815.1465592002194,-2123.910755638721,91.88134519164029,29.08,25.58
0.045,82040,104623,1218,0.1440132017602347,-801.7985369493726,-2074.7117525552226,147.9323639310016,29.08,25.58
0.0475,81942,104632,1093,0.15201393519135883,-791.825670341703,-2025.7107341088451,195.33609596689038,29.08,25.58
0.05,81979,104626,696,0.16001466862248298,-780.9840855587668,-1977.1373985903258,249.54492646385847,29.08,25.58
0.0525,81970,104626,239,0.16801540205360715,-766.8260042428353,-1929.2906997431833,327.8171835502394,29.08,25.58
0.055,82011,104632,1060,0.1760161354847313,-749.6606117158974,-1882.437504667188,413.62070465844306,29.08,25.58
0.0575,81961,104622,1430,0.18401686891585545,-731.0255151349373,-1836.7226070322968,472.94299142975296,29.08,25.58
0.06,81864,104630,1444,0.1920176023469796,-711.9900932810326,-1792.1438577658466,495.51063212862687,29.08,25.58
0.0625,82047,104627,1887,0.20001833577810374,-693.0426896312488,-1748.5974884631305,493.6466365724441,29.08,25.58
0.065,82056,104617,1435,0.20801906920922789,-674.6324655627938,-1705.9783224587081,467.19675186597993,29.08,25.58
0.0675,81896,104633,1245,0.21601980264035203,-657.37030725936,-1664.246495585458,399.7376701544858,29.08,25.58
0.07,81948,104615,690,0.2240205360714762,-641.881549007709,-1623.434021007108,297.42400992625255,29.08,25.58
0.0725,81994,104618,311,0.23202126950260035,-628.0493446740354,-1583.6640929610567,188.97637765206048,29.08,25.58
0.075,82008,104628,1252,0.2400220029337245,-614.0713179284952,-1545.1431983344298,86.05402035178098,29.08,25.58
0.0775,81900,104627,1529,0.24802273636484864,-597.1141693779102,-1508.0147402399934,-16.80750919561747,29.08,25.58
0.08,81858,104623,1429,0.2560234697959728,-575.4496756117422,-1472.1577489205197,-119.6108389519296,29.08,25.58
0.0825,81941,104623,1758,0.26402420322709697,-549.4469423659901,-1437.096472502593,-213.92364284741785,29.08,25.58
