Time (s),PPG_Red,PPG_IR,PPG_Green,ECG,Temp_Ambient,Temp_Object
8.3250,270,278,70,206,24.01,23.92
8.3275,277,280,83,1016,24.01,23.92
8.3300,274,273,89,1375,24.01,23.92
8.3325,277,278,75,2069,24.01,23.92
8.3350,264,273,61,2387,24.01,23.92
8.3375,284,304,75,1489,24.01,23.92
8.3400,285,287,74,1119,24.01,23.92
8.3425,276,293,63,503,24.01,23.92
8.3450,274,288,65,214,24.01,23.92
8.3475,283,290,68,1026,24.01,23.92
8.3500,290,293,83,1402,24.01,23.92
8.3525,276,281,70,2074,24.01,23.92
8.3550,263,280,79,2392,24.01,23.92
8.3575,270,273,70,1491,24.01,23.92
8.3600,279,285,76,1118,24.01,23.92
8.3625,273,278,58,496,24.01,23.92
8.3650,272,273,65,179,24.01,23.92
8.3675,272,299,78,1021,24.01,23.92
8.3700,274,301,78,1395,24.01,23.92
8.3725,276,298,71,2093,24.01,23.92
8.3750,259,290,62,2401,24.01,23.92
8.3775,279,297,74,1491,24.01,23.92
8.3800,281,299,66,1029,24.01,23.92
8.3825,278,288,57,495,24.01,23.92
8.3850,256,268,68,389,24.01,23.92
8.3875,274,287,90,1013,24.01,23.92
8.3900,287,291,78,1472,24.01,23.92
8.3925,269,274,61,2080,24.01,23.92
8.3950,267,286,64,2183,24.01,23.92
8.3975,275,297,89,1475,24.01,23.92
8.4000,282,292,67,1029,24.01,23.92
8.4025,277,292,46,477,24.01,23.92
8.4050,271,291,66,413,24.01,23.92
8.4075,280,291,72,1039,24.01,23.92
8.4100,291,306,67,1503,24.01,23.92
8.4125,273,289,81,2097,24.01,23.92
8.4150,268,281,67,2152,24.01,23.92
8.4175,277,287,92,1451,24.01,23.92
8.4200,283,283,82,1017,24.01,23.92
8.4225,266,281,74,483,24.01,23.92
8.4250,266,283,77,421,24.01,23.92
8.4275,275,301,76,1024,24.01,23.92
8.4300,285,295,87,1489,24.01,23.92
8.4325,282,291,59,2115,24.01,23.92
8.4350,267,294,62,2144,24.01,23.92
8.4375,282,300,67,1448,24.01,23.92
8.4400,279,295,67,1037,24.01,23.92
8.4425,283,291,60,486,24.01,23.92
8.4450,272,261,64,422,24.01,23.92
8.4475,275,293,101,1041,24.01,23.92
8.4500,275,283,77,1491,24.01,23.92
8.4525,264,278,66,2112,24.01,23.92
8.4550,270,286,68,2148,24.01,23.92
8.4575,279,295,80,1449,24.01,23.92
8.4600,282,296,68,1010,24.01,23.92
8.4625,278,285,75,479,24.01,23.92
8.4650,274,286,58,402,24.01,23.92
8.4675,276,294,74,1040,24.01,23.92
8.4700,278,281,83,1493,24.01,23.92
8.4725,275,270,74,2114,24.01,23.92
8.4750,260,276,75,2144,24.01,23.92
8.4775,275,294,83,1459,24.01,23.92
8.4800,277,260,78,1032,24.01,23.92
8.4825,270,272,65,476,24.01,23.92
8.4850,271,284,69,426,24.01,23.92
8.4875,281,287,75,1058,24.01,23.92
8.4900,283,296,64,1517,24.01,23.92
8.4925,276,293,71,2134,24.01,23.92
8.4950,271,300,63,2136,24.01,23.92
8.4975,283,286,68,1464,24.01,23.92
8.5000,281,299,74,1040,24.01,23.92
8.5025,278,290,69,471,24.01,23.92
8.5050,266,283,84,417,24.01,23.92
8.5075,281,280,84,1068,24.01,23.92
8.5100,276,273,71,1520,24.01,23.92
8.5125,267,273,57,2133,24.01,23.92
8.5150,269,280,71,2112,24.01,23.92
8.5175,276,287,65,1434,24.01,23.92
8.5200,282,284,66,1029,24.01,23.92
8.5225,271,286,58,457,24.01,23.92
8.5250,271,284,68,413,24.01,23.92
8.5275,275,296,80,1057,24.01,23.92
8.5300,279,299,69,1538,24.01,23.92
8.5325,270,292,60,2386,24.01,23.92
8.5350,280,288,79,2120,24.01,23.92
8.5375,270,287,81,1218,24.01,23.92
8.5400,276,269,74,1035,24.01,23.92
8.5425,263,275,70,244,24.01,23.92
8.5450,274,284,76,430,24.01,23.92
8.5475,275,290,78,1286,24.01,23.92
8.5500,280,296,66,1528,24.01,23.92
8.5525,277,288,59,2358,24.01,23.92
8.5550,268,288,58,2117,24.01,23.92
8.5575,276,302,76,1242,24.01,23.92
8.5600,286,299,77,1019,24.01,23.92
8.5625,279,289,66,224,24.01,23.92
8.5650,266,273,77,432,24.01,23.92
8.5675,280,284,92,1280,24.01,23.92
8.5700,276,281,73,1516,24.01,23.92
8.5725,277,281,69,2374,24.01,23.92
8.5750,274,287,61,2102,24.01,23.92
8.5775,278,301,82,1200,24.01,23.92
8.5800,280,288,74,1007,24.01,23.92
8.5825,274,283,61,231,24.01,23.92
8.5850,278,282,78,446,24.01,23.92
8.5875,288,294,70,1288,24.01,23.92
8.5900,285,296,65,1527,24.01,23.92
8.5925,273,289,63,2394,24.01,23.92
8.5950,280,290,63,2100,24.01,23.92
8.5975,282,276,72,1222,24.01,23.92
8.6000,267,267,86,1010,24.01,23.92
8.6025,272,276,71,228,24.01,23.92
8.6050,262,281,69,462,24.01,23.92
8.6075,290,306,77,1300,24.01,23.92
8.6100,283,302,77,1535,24.01,23.92
8.6125,271,282,60,2392,24.01,23.92
8.6150,281,294,72,2096,24.01,23.92
8.6175,287,294,80,1216,24.01,23.92
8.6200,277,289,75,1004,24.01,23.92
8.6225,275,262,83,227,24.01,23.92
8.6250,264,276,81,472,24.01,23.92
8.6275,278,302,83,1302,24.01,23.92
8.6300,276,271,72,1541,24.01,23.92
8.6325,267,281,70,2402,24.01,23.92
8.6350,273,263,84,2108,24.01,23.92
8.6375,285,292,71,1203,24.01,23.92
8.6400,281,293,71,1000,24.01,23.92
8.6425,272,285,57,226,24.01,23.92
8.6450,280,290,73,472,24.01,23.92
8.6475,285,300,76,1294,24.01,23.92
8.6500,277,291,81,1531,24.01,23.92
8.6525,274,289,57,2384,24.01,23.92
8.6550,275,292,72,2093,24.01,23.92
8.6575,279,287,93,1215,24.01,23.92
8.6600,275,266,73,1006,24.01,23.92
8.6625,275,266,65,274,24.01,23.92
8.6650,275,275,74,463,24.01,23.92
8.6675,273,293,80,1298,24.01,23.92
8.6700,278,301,84,1557,24.01,23.92
8.6725,276,289,69,2413,24.01,23.92
8.6750,273,290,77,2092,24.01,23.92
8.6775,288,295,84,1200,24.01,23.92
8.6800,269,285,87,999,24.01,23.92
8.6825,269,290,58,229,24.01,23.92
8.6850,282,298,66,812,24.01,23.92
8.6875,286,306,74,1312,24.01,23.92
8.6900,277,280,78,1832,24.01,23.92
8.6925,283,268,67,2389,24.01,23.92
8.6950,272,277,73,1700,24.01,23.92
8.6975,282,289,87,1192,24.01,23.92
8.7000,272,298,64,754,24.01,23.92
8.7025,272,285,66,218,24.01,23.92
8.7050,274,298,68,797,24.01,23.92
8.7075,276,305,80,1304,24.01,23.92
8.7100,282,296,68,1851,24.01,23.92
8.7125,277,289,73,2400,24.01,23.92
8.7150,272,298,75,1707,24.01,23.92
8.7175,286,294,74,1218,24.01,23.92
8.7200,277,279,72,715,24.01,23.92
8.7225,268,259,84,216,24.01,23.92
8.7250,277,289,87,802,24.01,23.92
8.7275,270,288,69,1301,24.01,23.92
8.7300,279,290,67,1841,24.01,23.92
8.7325,271,281,51,2391,24.01,23.92
8.7350,278,293,63,1711,24.01,23.92
8.7375,289,298,73,1204,24.01,23.92
8.7400,279,292,65,724,24.01,23.92
8.7425,272,284,56,220,24.01,23.92
8.7450,277,295,73,813,24.01,23.92
8.7475,290,302,75,1309,24.01,23.92
8.7500,271,279,69,2199,24.01,23.92
8.7525,268,264,68,2352,24.01,23.92
8.7550,276,291,80,1365,24.01,23.92
8.7575,270,301,61,1090,24.01,23.92
8.7600,266,293,56,387,24.01,23.92
8.7625,292,278,58,245,24.01,23.92
8.7650,276,284,43,1120,24.01,23.92
8.7675,277,279,59,1427,24.01,23.92
8.7700,276,266,67,1865,24.01,23.92
8.7725,253,301,61,2328,24.01,23.92
8.7750,269,297,67,1687,24.01,23.92
8.7775,305,294,58,1097,24.01,23.92
8.7800,294,289,64,700,24.01,23.92
8.7825,270,267,60,258,24.01,23.92
8.7850,273,275,78,814,24.01,23.92
8.7875,278,271,62,1424,24.01,23.92
8.7900,251,277,52,1864,24.01,23.92
8.7925,277,289,73,2334,24.01,23.92
8.7950,272,298,75,1683,24.01,23.92
8.7975,285,263,96,1191,24.01,23.92
8.8000,272,265,83,720,24.01,23.92
8.8025,268,280,76,214,24.01,23.92
8.8050,273,266,87,829,24.01,23.92
8.8075,283,294,80,1312,24.01,23.97
8.8100,274,278,85,1872,24.01,23.97
8.8125,269,264,77,2410,24.01,23.97
8.8150,285,275,77,1677,24.01,23.97
8.8175,275,282,77,1201,24.01,23.97
8.8200,273,292,72,702,24.01,23.97
8.8225,267,277,75,213,24.01,23.97
8.8250,290,288,67,850,24.01,23.97
8.8275,288,300,65,1312,24.01,23.97
8.8300,278,298,60,1867,24.01,23.97
8.8325,273,289,73,2411,24.01,23.97
8.8350,274,293,76,1673,24.01,23.97
8.8375,282,283,84,1118,24.01,23.97
8.8400,273,287,75,686,24.01,23.97
8.8425,263,266,73,256,24.01,23.97
8.8450,276,283,83,832,24.01,23.97
8.8475,277,293,79,1433,24.01,23.97
8.8500,277,292,69,1864,24.01,23.97
8.8525,262,287,65,2328,24.01,23.97
8.8550,274,302,75,1691,24.01,23.97
8.8575,286,298,62,1109,24.01,23.97
8.8600,280,291,67,683,24.01,23.97
8.8625,270,292,57,264,24.01,23.97
8.8650,272,295,68,848,24.01,23.97
8.8675,283,298,86,1427,24.01,23.97
8.8700,278,279,79,1887,24.01,23.97
8.8725,269,270,69,2323,24.01,23.97
8.8750,273,272,81,1667,24.01,23.97
8.8775,274,291,93,1091,24.01,23.97
8.8800,274,281,69,691,24.01,23.97
8.8825,273,291,71,253,24.01,23.97
8.8850,282,295,70,844,24.01,23.97
8.8875,280,294,76,1430,24.01,23.97
8.8900,284,286,77,1892,24.01,23.97
8.8925,279,287,61,2310,24.01,23.97
8.8950,282,296,79,1654,24.01,23.97
8.8975,287,303,73,1100,24.01,23.97
8.9000,279,291,64,690,24.01,23.97
8.9025,273,268,88,284,24.01,23.97
8.9050,277,263,76,855,24.01,23.97
8.9075,278,295,84,1412,24.01,23.97
8.9100,279,291,71,1904,24.01,23.97
8.9125,274,287,63,2302,24.01,23.97
8.9150,280,298,67,1646,24.01,23.97
8.9175,291,299,62,1086,24.01,23.97
8.9200,280,288,62,664,24.01,23.97
8.9225,277,287,70,290,24.01,23.97
8.9250,282,298,76,870,24.01,23.97
8.9275,285,307,74,1417,24.01,23.97
8.9300,269,278,80,1879,24.01,23.97
8.9325,277,272,79,2310,24.01,23.97
8.9350,277,280,79,1636,24.01,23.97
8.9375,272,281,65,1093,24.01,23.97
8.9400,272,269,82,655,24.01,23.97
8.9425,262,275,73,268,24.01,23.97
8.9450,280,288,78,841,24.01,23.97
8.9475,275,295,67,1423,24.01,23.97
8.9500,278,282,52,1908,24.01,23.97
8.9525,274,286,68,2300,24.01,23.97
8.9550,287,302,80,1624,24.01,23.97
8.9575,288,288,75,1077,24.01,23.97
8.9600,272,291,54,660,24.01,23.97
8.9625,274,276,65,289,24.01,23.97
8.9650,275,268,95,885,24.01,23.97
8.9675,276,276,67,1438,24.01,23.97
8.9700,268,277,78,1913,24.01,23.97
8.9725,272,281,69,2283,24.01,23.97
8.9750,280,289,74,1620,24.01,23.97
8.9775,282,303,77,1079,24.01,23.97
8.9800,277,290,70,649,24.01,23.97
8.9825,271,284,70,280,24.01,23.97
8.9850,275,293,74,884,24.01,23.97
8.9875,281,290,75,1453,24.01,23.97
8.9900,271,296,51,2273,24.01,23.97
8.9925,279,281,60,2303,24.01,23.97
8.9950,272,270,78,1338,24.01,23.97
8.9975,281,279,79,1082,24.01,23.97
9.0000,269,266,55,342,24.01,23.97
9.0025,262,284,54,262,24.01,23.97
9.0050,274,309,77,1156,24.01,23.97
9.0075,288,293,78,1443,24.01,23.97
9.0100,271,294,61,2248,24.01,23.97
9.0125,265,286,77,2277,24.01,23.97
9.0150,287,301,74,1327,24.01,23.97
9.0175,276,296,70,1096,24.01,23.97
9.0200,276,288,68,355,24.01,23.97
9.0225,272,276,75,292,24.01,23.97
9.0250,275,287,84,1150,24.01,23.97
9.0275,278,264,85,1442,24.01,23.97
9.0300,268,282,73,2258,24.01,23.97
9.0325,265,278,74,2288,24.01,23.97
9.0350,282,305,68,1343,24.01,23.97
9.0375,279,301,88,1098,24.01,23.97
9.0400,278,291,60,357,24.01,23.97
9.0425,280,289,81,298,24.01,23.97
9.0450,289,289,73,1166,24.01,23.97
9.0475,280,289,67,1431,24.01,23.97
9.0500,268,293,59,2257,24.01,23.97
9.0525,280,293,62,2290,24.01,23.97
9.0550,280,281,68,1335,24.01,23.97
9.0575,282,279,92,1084,24.01,23.97
9.0600,269,275,58,339,24.01,23.97
9.0625,277,279,68,295,24.01,23.97
9.0650,284,297,83,1180,24.01,23.97
9.0675,282,299,62,1429,24.01,23.97
9.0700,276,283,69,2256,24.01,23.97
9.0725,270,284,70,2271,24.01,23.97
9.0750,281,298,73,1325,24.01,23.97
9.0775,284,297,69,1079,24.01,23.97
9.0800,281,287,63,333,24.01,23.97
9.0825,268,277,62,301,24.01,23.97
9.0850,271,289,71,1187,24.01,23.97
9.0875,283,280,88,1454,24.01,23.97
9.0900,267,267,69,2287,24.01,23.97
9.0925,270,255,81,2278,24.01,23.97
9.0950,275,283,82,1318,24.01,23.97
9.0975,282,289,81,1072,24.01,23.97
9.1000,262,278,62,333,24.01,23.97
9.1025,266,278,62,304,24.01,23.97
9.1050,291,299,80,1174,24.01,23.97
9.1075,279,294,67,1442,24.01,23.97
9.1100,274,286,59,2290,24.01,23.97
9.1125,272,291,60,2280,24.01,23.97
9.1150,282,287,71,1334,24.01,23.97
9.1175,277,269,80,1078,24.01,23.97
9.1200,275,273,79,330,24.01,23.97
9.1225,268,276,63,312,24.01,23.97
9.1250,283,295,66,1188,24.01,23.97
9.1275,279,301,72,1442,24.01,23.97
9.1300,264,296,64,2286,24.01,23.97
9.1325,269,289,68,2267,24.01,23.97
9.1350,290,302,89,1302,24.01,23.97
9.1375,275,292,77,1072,24.01,23.97
9.1400,274,285,59,314,24.01,23.97
9.1425,270,275,63,586,24.01,23.97
9.1450,277,291,64,1187,24.01,23.97
9.1475,278,272,89,1654,24.01,23.97
9.1500,278,283,66,2300,24.01,23.97
9.1525,269,285,78,1941,24.01,23.97
9.1550,273,296,85,1308,24.01,23.97
9.1575,283,294,65,875,24.01,23.97
9.1600,283,281,60,313,24.01,23.97
9.1625,279,276,78,613,24.01,23.97
9.1650,276,302,76,1189,24.01,23.97
9.1675,282,296,72,1642,24.01,23.97
9.1700,267,293,68,2312,24.01,23.97
9.1725,278,295,75,1952,24.01,23.97
9.1750,274,284,82,1297,24.01,23.97
9.1775,279,274,79,888,24.01,23.97
9.1800,269,279,64,323,24.01,23.97
9.1825,272,282,82,619,24.01,23.97
9.1850,275,303,79,1213,24.01,23.97
9.1875,287,286,62,1660,24.01,23.97
9.1900,272,283,63,2304,24.01,23.97
9.1925,277,288,62,1904,24.01,23.97
9.1950,288,296,72,1292,24.01,23.97
9.1975,277,291,74,888,24.01,23.97
9.2000,270,286,63,323,24.01,23.97
9.2025,269,269,64,606,24.01,23.97
9.2050,284,279,99,1209,24.01,23.97
9.2075,277,280,72,1658,24.01,23.97
9.2100,270,277,69,2306,24.01,23.97
9.2125,266,283,76,1916,24.01,23.97
9.2150,283,297,78,1299,24.01,23.97
9.2175,278,291,72,882,24.01,23.97
9.2200,275,290,71,323,24.01,23.97
9.2225,271,289,62,617,24.01,23.97
9.2250,280,292,82,1216,24.01,23.97
9.2275,281,286,68,1674,24.01,23.97
9.2300,281,289,65,2322,24.01,23.97
9.2325,275,292,71,1901,24.01,23.97
9.2350,284,279,87,1311,24.01,23.97
9.2375,274,278,73,886,24.01,23.97
9.2400,274,276,76,305,24.01,23.97
9.2425,282,279,73,623,24.01,23.97
9.2450,274,282,75,1225,24.01,23.97
9.2475,281,275,70,1675,24.01,23.97
9.2500,271,283,63,2289,24.01,23.97
9.2525,273,283,63,1906,24.01,23.97
9.2550,274,294,69,1304,24.01,23.97
9.2575,283,286,72,901,24.01,23.97
9.2600,268,286,63,294,24.01,23.97
9.2625,273,289,57,621,24.01,23.97
9.2650,286,274,73,1201,24.01,23.97
9.2675,275,285,70,1674,24.01,23.97
9.2700,264,277,61,2319,24.01,23.97
9.2725,269,289,64,1898,24.01,23.97
9.2750,281,295,83,1280,24.01,23.97
9.2775,288,290,57,863,24.01,23.97
9.2800,272,290,55,287,24.01,23.97
9.2825,272,284,58,629,24.01,23.97
9.2850,283,300,67,1210,24.01,23.97
9.2875,286,293,58,1688,24.01,23.97
9.2900,275,282,64,2413,24.01,23.97
9.2925,276,293,72,1889,24.01,23.97
9.2950,284,287,90,1134,24.01,23.97
9.2975,270,276,69,880,24.01,23.97
9.3000,265,281,84,154,24.01,23.97
9.3025,270,287,69,630,24.01,23.97
9.3050,289,305,66,1375,24.01,23.97
9.3075,270,292,68,2035,24.01,23.97
9.3100,253,292,50,2216,24.01,23.97
9.3125,249,295,66,1524,24.01,23.97
9.3150,289,281,78,1048,24.01,23.97
9.3175,307,283,54,538,24.01,23.97
9.3200,274,283,35,185,24.01,23.97
9.3225,270,275,47,936,24.01,23.97
9.3250,278,283,51,1367,24.01,23.97
9.3275,284,276,73,2025,24.01,23.97
9.3300,267,289,66,2404,24.01,23.97
9.3325,269,296,52,1519,24.01,23.97
9.3350,301,285,72,1142,24.01,23.97
9.3375,279,283,64,549,24.01,23.97
9.3400,271,277,70,212,24.01,23.97
9.3425,270,263,89,988,24.01,23.97
9.3450,282,259,60,1386,24.01,23.97
9.3475,264,278,51,1675,24.01,23.97
9.3500,264,277,61,2400,24.01,23.97
9.3525,269,289,64,1893,24.01,23.97
9.3550,317,305,74,1151,24.01,23.97
9.3575,295,281,80,856,24.01,23.97
9.3600,264,265,83,213,24.01,23.97
9.3625,274,287,72,675,23.97,24.02
9.3650,284,303,76,1385,23.97,24.02
9.3675,279,296,71,1697,23.97,24.02
9.3700,272,290,58,2406,23.97,24.02
9.3725,279,297,69,1857,23.97,24.02
9.3750,281,298,75,1147,23.97,24.02
9.3775,275,296,58,853,23.97,24.02
9.3800,275,288,50,206,23.97,24.02
9.3825,282,281,75,660,23.97,24.02
9.3850,285,282,86,1389,23.97,24.02
9.3875,276,279,77,1709,23.97,24.02
9.3900,265,272,65,2405,23.97,24.02
9.3925,271,282,84,1852,23.97,24.02
9.3950,278,300,84,1117,23.97,24.02
9.3975,282,290,73,859,23.97,24.02
9.4000,266,276,69,199,23.97,24.02
9.4025,273,294,68,662,23.97,24.02
9.4050,285,277,91,1382,23.97,24.02
9.4075,277,268,75,1710,23.97,24.02
9.4100,272,268,67,2403,23.97,24.02
9.4125,270,289,94,1837,23.97,24.02
9.4150,279,276,67,1111,23.97,24.02
9.4175,275,274,74,840,23.97,24.02
9.4200,272,279,70,214,23.97,24.02
9.4225,272,280,73,675,23.97,24.02
9.4250,286,296,75,1382,23.97,24.02
9.4275,278,298,57,1729,23.97,24.02
9.4300,274,291,64,2400,23.97,24.02
9.4325,285,303,74,1819,23.97,24.02
9.4350,277,296,69,1118,23.97,24.02
9.4375,273,297,67,514,23.97,24.02
9.4400,273,287,49,201,23.97,24.02
9.4425,272,282,79,1003,23.97,24.02
9.4450,279,284,73,1386,23.97,24.02
9.4475,280,283,65,2042,23.97,24.02
9.4500,268,272,73,2402,23.97,24.02
9.4525,274,286,77,1510,23.97,24.02
9.4550,277,297,83,1125,23.97,24.02
9.4575,280,293,62,520,23.97,24.02
9.4600,272,292,75,214,23.97,24.02
9.4625,277,299,59,1008,23.97,24.02
9.4650,279,296,66,1393,23.97,24.02
9.4675,282,291,64,2088,23.97,24.02
9.4700,271,268,78,2401,23.97,24.02
9.4725,277,277,91,1480,23.97,24.02
9.4750,283,285,74,1124,23.97,24.02
9.4775,271,279,70,514,23.97,24.02
9.4800,269,281,73,217,23.97,24.02
9.4825,270,284,83,1007,23.97,24.02
9.4850,280,302,69,1406,23.97,24.02
9.4875,274,297,65,2098,23.97,24.02
9.4900,265,293,61,2398,23.97,24.02
9.4925,284,293,80,1469,23.97,24.02
9.4950,281,297,81,1126,23.97,24.02
9.4975,275,286,62,506,23.97,24.02
9.5000,276,284,66,193,23.97,24.02
9.5025,275,286,89,1007,23.97,24.02
9.5050,277,271,76,1393,23.97,24.02
9.5075,271,272,75,2060,23.97,24.02
9.5100,262,283,58,2391,23.97,24.02
9.5125,279,296,75,1463,23.97,24.02
9.5150,278,296,74,1124,23.97,24.02
9.5175,285,295,58,514,23.97,24.02
9.5200,272,288,69,211,23.97,24.02
9.5225,287,304,76,1023,23.97,24.02
9.5250,295,299,76,1393,23.97,24.02
9.5275,282,297,74,2099,23.97,24.02
9.5300,270,279,82,2395,23.97,24.02
9.5325,284,283,89,1476,23.97,24.02
9.5350,279,287,84,1125,23.97,24.02
9.5375,274,273,78,488,23.97,24.02
9.5400,268,279,62,212,23.97,24.02
9.5425,270,289,82,1019,23.97,24.02
9.5450,274,283,74,1390,23.97,24.02
9.5475,277,291,59,2102,23.97,24.02
9.5500,276,290,63,2394,23.97,24.02
9.5525,283,299,73,1465,23.97,24.02
9.5550,288,294,74,1113,23.97,24.02
9.5575,279,278,82,474,23.97,24.02
9.5600,274,280,81,200,23.97,24.02
9.5625,280,282,93,1018,23.97,24.02
9.5650,275,279,66,1391,23.97,24.02
9.5675,275,275,76,2089,23.97,24.02
9.5700,269,274,72,2389,23.97,24.02
9.5725,276,294,82,1488,23.97,24.02
9.5750,280,298,76,1121,23.97,24.02
9.5775,283,301,69,470,23.97,24.02
9.5800,270,290,73,227,23.97,24.02
9.5825,285,296,74,1044,23.97,24.02
9.5850,277,297,70,1393,23.97,24.02
9.5875,284,288,68,2105,23.97,24.02
9.5900,275,280,88,2158,23.97,24.02
9.5925,277,288,93,1471,23.97,24.02
9.5950,279,276,69,1040,23.97,24.02
9.5975,278,279,74,489,23.97,24.02
9.6000,273,279,71,418,23.97,24.02
9.6025,278,299,73,1060,23.97,24.02
9.6050,277,300,78,1511,23.97,24.02
9.6075,281,278,69,2114,23.97,24.02
9.6100,274,294,73,2149,23.97,24.02
9.6125,285,288,69,1470,23.97,24.02
9.6150,280,292,80,1038,23.97,24.02
9.6175,273,294,71,476,23.97,24.02
9.6200,273,286,63,407,23.97,24.02
9.6225,278,293,65,1040,23.97,24.02
9.6250,273,269,85,1501,23.97,24.02
9.6275,268,277,71,2091,23.97,24.02
9.6300,271,280,67,2123,23.97,24.02
9.6325,271,270,93,1437,23.97,24.02
9.6350,278,290,84,1015,23.97,24.02
9.6375,280,284,71,477,23.97,24.02
9.6400,274,290,66,430,23.97,24.02
9.6425,277,303,76,987,23.97,24.02
9.6450,287,292,80,1496,23.97,24.02
9.6475,277,295,66,2112,23.97,24.02
9.6500,274,288,63,2140,23.97,24.02
9.6525,267,281,68,1466,23.97,24.02
9.6550,276,285,82,1024,23.97,24.02
9.6575,279,282,75,466,23.97,24.02
9.6600,278,283,67,439,23.97,24.02
9.6625,280,301,73,1061,23.97,24.02
9.6650,275,293,77,1523,23.97,24.02
9.6675,274,287,56,2133,23.97,24.02
9.6700,277,289,80,2114,23.97,24.02
9.6725,284,298,76,1442,23.97,24.02
9.6750,283,291,80,1009,23.97,24.02
9.6775,277,289,73,457,23.97,24.02
9.6800,276,291,61,422,23.97,24.02
9.6825,277,285,70,1052,23.97,24.02
9.6850,282,282,87,1529,23.97,24.02
9.6875,274,279,70,2147,23.97,24.02
9.6900,264,282,69,2116,23.97,24.02
9.6925,272,293,76,1432,23.97,24.02
9.6950,285,295,79,1021,23.97,24.02
9.6975,268,298,64,470,23.97,24.02
9.7000,272,289,73,435,23.97,24.02
9.7025,287,301,78,1049,23.97,24.02
9.7050,289,287,82,1518,23.97,24.02
9.7075,276,291,70,2144,23.97,24.02
9.7100,272,277,76,2122,23.97,24.02
9.7125,279,301,91,1445,23.97,24.02
9.7150,271,264,66,1014,23.97,24.02
9.7175,270,279,72,453,23.97,24.02
9.7200,271,274,88,444,23.97,24.02
9.7225,277,296,83,1079,23.97,24.02
9.7250,282,283,59,1530,23.97,24.02
9.7275,277,282,60,2145,23.97,24.02
9.7300,274,291,70,2094,23.97,24.02
9.7325,268,304,73,1415,23.97,24.02
9.7350,278,296,69,1010,23.97,24.02
9.7375,264,291,66,233,23.97,24.02
9.7400,271,283,75,428,23.97,24.02
9.7425,279,278,87,1285,23.97,24.02
9.7450,272,263,68,1524,23.97,24.02
9.7475,270,273,77,2380,23.97,24.02
9.7500,265,276,60,2110,23.97,24.02
9.7525,281,303,81,1210,23.97,24.02
9.7550,280,291,66,995,23.97,24.02
9.7575,266,278,63,224,23.97,24.02
9.7600,265,288,65,440,23.97,24.02
9.7625,290,295,75,1284,23.97,24.02
9.7650,283,292,56,1534,23.97,24.02
9.7675,277,290,62,2400,23.97,24.02
9.7700,277,277,69,2104,23.97,24.02
9.7725,275,292,85,1212,23.97,24.02
9.7750,282,263,74,992,23.97,24.02
9.7775,279,279,69,224,23.97,24.02
9.7800,272,279,68,450,23.97,24.02
9.7825,274,304,82,1316,23.97,24.02
9.7850,281,300,64,1543,23.97,24.02
9.7875,262,283,63,2388,23.97,24.02
9.7900,277,295,62,2092,23.97,24.02
9.7925,278,297,74,1208,23.97,24.02
9.7950,279,293,66,1004,23.97,24.02
9.7975,277,288,61,226,23.97,24.02
9.8000,274,293,74,451,23.97,24.02
9.8025,277,284,78,1307,23.97,24.02
9.8050,270,266,73,1540,23.97,24.02
9.8075,272,276,77,2392,23.97,24.02
9.8100,270,283,69,2075,23.97,24.02
9.8125,282,300,66,1208,23.97,24.02
9.8150,282,283,62,978,23.97,24.02
9.8175,273,281,65,220,23.97,24.02
9.8200,273,285,72,474,23.97,24.02
9.8225,287,303,74,1322,23.97,24.02
9.8250,287,289,72,1569,23.97,24.02
9.8275,277,282,60,2389,23.97,24.02
9.8300,280,273,61,2077,23.97,24.02
9.8325,281,303,71,1212,23.97,24.02
9.8350,275,283,84,1000,23.97,24.02
9.8375,269,271,78,222,23.97,24.02
9.8400,268,274,72,476,23.97,24.02
9.8425,274,303,83,1288,23.97,24.02
9.8450,271,283,63,1541,23.97,24.02
9.8475,274,288,55,2406,23.97,24.02
9.8500,285,297,64,2089,23.97,24.02
9.8525,280,289,77,1212,23.97,24.02
9.8550,276,286,69,1003,23.97,24.02
9.8575,267,287,67,230,23.97,24.02
9.8600,270,283,61,475,23.97,24.02
9.8625,277,283,76,1300,23.97,24.02
9.8650,269,276,81,2180,23.97,24.02
9.8675,256,292,56,2332,23.97,24.02
9.8700,267,286,66,1709,23.97,24.02
9.8725,293,289,78,1084,23.97,24.02
9.8750,311,288,73,704,23.97,24.02
9.8775,277,272,28,250,23.97,24.02
9.8800,263,286,28,806,23.97,24.02
9.8825,280,265,50,1414,23.97,24.02
9.8850,271,272,66,1843,23.97,24.02
9.8875,253,290,77,2341,23.97,24.02
9.8900,264,288,70,1701,23.97,24.02
9.8925,299,277,72,1097,23.97,24.02
9.8950,278,284,57,709,23.97,24.02
9.8975,266,279,68,220,23.97,24.02
9.9000,275,254,78,809,23.97,24.02
9.9025,284,262,80,1304,23.97,24.02
9.9050,267,273,60,1877,23.97,24.02
9.9075,256,283,61,2416,23.97,24.02
9.9100,280,273,61,1681,23.97,24.02
9.9125,286,274,85,1186,23.97,24.02
9.9150,275,261,75,725,23.97,24.02
9.9175,268,269,74,222,23.98,23.98
9.9200,277,293,87,828,23.98,23.98
9.9225,283,277,80,1329,23.98,23.98
9.9250,277,256,75,1852,23.98,23.98
9.9275,263,271,61,2376,23.98,23.98
9.9300,275,284,72,1670,23.98,23.98
